graph_label,graph_family,method,n,m,max_degree,max_congestion,runtime_seconds,status
house_of_graphs_0957,.,kolman,18,26,5,7,0.11,ok
house_of_graphs_0957,.,okamoto_exact,18,26,5,5,1042.07,ok
house_of_graphs_0977,.,kolman,18,25,4,6,0.11,ok
house_of_graphs_0977,.,okamoto_exact,18,25,4,5,1038.89,ok
house_of_graphs_0997,.,kolman,18,28,5,7,0.12,ok
house_of_graphs_0997,.,okamoto_exact,18,28,5,6,1016.82,ok
house_of_graphs_1017,.,kolman,18,26,4,8,0.12,ok
house_of_graphs_1017,.,okamoto_exact,18,26,4,5,1022.16,ok
house_of_graphs_1037,.,kolman,18,25,4,6,0.12,ok
house_of_graphs_1037,.,okamoto_exact,18,25,4,5,1045.46,ok
house_of_graphs_1057,.,kolman,18,24,4,5,0.11,ok
house_of_graphs_1057,.,okamoto_exact,18,24,4,5,1052.19,ok
house_of_graphs_1077,.,kolman,18,25,4,7,0.11,ok
house_of_graphs_1077,.,okamoto_exact,18,25,4,5,1043.52,ok
house_of_graphs_1097,.,kolman,18,26,4,7,0.11,ok
house_of_graphs_1097,.,okamoto_exact,18,26,4,6,1074.51,ok
house_of_graphs_1117,.,kolman,18,24,4,6,0.12,ok
house_of_graphs_1117,.,okamoto_exact,18,24,4,4,860.74,ok
house_of_graphs_1137,.,kolman,18,26,4,7,0.11,ok
house_of_graphs_1137,.,okamoto_exact,18,26,4,5,1035.36,ok
house_of_graphs_1157,.,kolman,18,25,4,5,0.07,ok
house_of_graphs_1157,.,okamoto_exact,18,25,4,5,1020.74,ok
house_of_graphs_1177,.,kolman,18,26,4,7,0.11,ok
house_of_graphs_1177,.,okamoto_exact,18,26,4,5,1028.53,ok
house_of_graphs_1197,.,kolman,18,26,4,8,0.07,ok
house_of_graphs_1197,.,okamoto_exact,18,26,4,5,1058.6,ok
house_of_graphs_1217,.,kolman,18,26,5,7,0.19,ok
house_of_graphs_1217,.,okamoto_exact,18,26,5,5,1041.54,ok
house_of_graphs_1237,.,kolman,18,25,4,5,0.07,ok
house_of_graphs_1237,.,okamoto_exact,18,25,4,5,1058.25,ok
house_of_graphs_1257,.,kolman,18,24,4,5,0.11,ok
house_of_graphs_1257,.,okamoto_exact,18,24,4,4,880.11,ok
house_of_graphs_1277,.,kolman,18,28,5,7,0.1,ok
house_of_graphs_1277,.,okamoto_exact,18,28,5,5,847.32,ok
house_of_graphs_1297,.,kolman,19,38,4,8,0.19,ok
house_of_graphs_1297,.,okamoto_exact,19,38,4,6,4620.32,ok
house_of_graphs_1317,.,kolman,16,48,6,12,0.02,ok
house_of_graphs_1317,.,okamoto_exact,16,48,6,8,85.07,ok
house_of_graphs_1337,.,kolman,16,24,3,5,0.03,ok
house_of_graphs_1337,.,okamoto_exact,16,24,3,4,82.36,ok
house_of_graphs_1357,.,kolman,16,50,11,12,0.07,ok
house_of_graphs_1357,.,okamoto_exact,16,50,11,10,93.73,ok
house_of_graphs_1377,.,kolman,19,64,10,15,0.18,ok
house_of_graphs_1377,.,okamoto_exact,19,64,10,9,5499.22,ok
house_of_graphs_1397,.,kolman,19,75,11,25,0.18,ok
house_of_graphs_1397,.,okamoto_exact,19,75,11,15,2500.37,ok
house_of_graphs_1417,.,kolman,14,28,4,10,0.01,ok
house_of_graphs_1417,.,okamoto_exact,14,28,4,8,6.57,ok
house_of_graphs_1437,.,kolman,18,29,4,9,0.07,ok
house_of_graphs_1437,.,okamoto_exact,18,29,4,7,978.8,ok
house_of_graphs_1457,.,kolman,16,48,6,18,0.06,ok
house_of_graphs_1457,.,okamoto_exact,16,48,6,14,57.64,ok
house_of_graphs_1477,.,kolman,18,135,15,68,0.08,ok
house_of_graphs_1477,.,okamoto_exact,18,135,15,28,581.39,ok
house_of_graphs_1497,.,kolman,16,24,3,7,0.16,ok
house_of_graphs_1497,.,okamoto_exact,16,24,3,5,83.07,ok
house_of_graphs_1517,.,kolman,16,88,11,38,0.02,ok
house_of_graphs_1517,.,okamoto_exact,16,88,11,20,59.56,ok
house_of_graphs_1537,.,kolman,18,27,3,7,0.08,ok
house_of_graphs_1537,.,okamoto_exact,18,27,3,6,998.98,ok
house_of_graphs_1557,.,kolman,18,17,3,1,0.01,ok
house_of_graphs_1557,.,okamoto_exact,18,17,3,1,0.0,ok
house_of_graphs_1577,.,kolman,16,32,4,8,0.02,ok
house_of_graphs_1577,.,okamoto_exact,16,32,4,8,75.56,ok
house_of_graphs_1597,.,kolman,18,36,4,12,0.08,ok
house_of_graphs_1597,.,okamoto_exact,18,36,4,10,631.79,ok
house_of_graphs_1617,.,kolman,19,28,3,7,0.2,ok
house_of_graphs_1617,.,okamoto_exact,19,28,3,5,5436.14,ok
house_of_graphs_1637,.,kolman,19,33,6,9,0.12,ok
house_of_graphs_1637,.,okamoto_exact,19,33,6,8,2681.1,ok
house_of_graphs_1657,.,kolman,19,30,6,6,0.18,ok
house_of_graphs_1657,.,okamoto_exact,19,30,6,5,2635.45,ok
house_of_graphs_1677,.,kolman,17,27,6,4,0.04,ok
house_of_graphs_1677,.,okamoto_exact,17,27,6,4,218.31,ok
house_of_graphs_1697,.,kolman,16,48,6,18,0.03,ok
house_of_graphs_1697,.,okamoto_exact,16,48,6,14,54.9,ok
house_of_graphs_1717,.,kolman,14,36,6,12,0.01,ok
house_of_graphs_1717,.,okamoto_exact,14,36,6,10,9.08,ok
house_of_graphs_1737,.,kolman,16,48,6,16,0.02,ok
house_of_graphs_1737,.,okamoto_exact,16,48,6,12,72.45,ok
house_of_graphs_1757,.,kolman,16,16,3,2,0.03,ok
house_of_graphs_1757,.,okamoto_exact,16,16,3,2,84.34,ok
house_of_graphs_1777,.,kolman,15,40,8,16,0.02,ok
house_of_graphs_1777,.,okamoto_exact,15,40,8,12,21.41,ok
house_of_graphs_1797,.,kolman,17,70,10,34,0.06,ok
house_of_graphs_1797,.,okamoto_exact,17,70,10,15,226.23,ok
house_of_graphs_1817,.,kolman,18,17,17,1,0.04,ok
house_of_graphs_1817,.,okamoto_exact,18,17,17,1,755.18,ok
house_of_graphs_1837,.,kolman,19,36,18,6,0.17,ok
house_of_graphs_1837,.,okamoto_exact,19,36,18,3,2236.23,ok
house_of_graphs_1857,.,kolman,18,45,5,12,0.07,ok
house_of_graphs_1857,.,okamoto_exact,18,45,5,9,971.04,ok
house_of_graphs_1877,.,kolman,15,26,4,7,0.01,ok
house_of_graphs_1877,.,okamoto_exact,15,26,4,6,28.9,ok
house_of_graphs_1897,.,kolman,15,16,3,2,0.01,ok
house_of_graphs_1897,.,okamoto_exact,15,16,3,2,27.23,ok
house_of_graphs_1917,.,kolman,16,0,0,,,invalid_graph
house_of_graphs_1917,.,okamoto_exact,16,0,0,,,invalid_graph
house_of_graphs_1937,.,kolman,18,36,4,8,0.07,ok
house_of_graphs_1937,.,okamoto_exact,18,36,4,8,751.11,ok
house_of_graphs_1957,.,kolman,14,28,4,6,0.05,ok
house_of_graphs_1957,.,okamoto_exact,14,28,4,6,5.91,ok
house_of_graphs_1977,.,kolman,18,29,4,6,0.11,ok
house_of_graphs_1977,.,okamoto_exact,18,29,4,5,1024.57,ok
house_of_graphs_0018,.,kolman,14,13,3,1,0.0,ok
house_of_graphs_0018,.,okamoto_exact,14,13,3,1,0.0,ok
house_of_graphs_0038,.,kolman,14,21,3,5,0.01,ok
house_of_graphs_0038,.,okamoto_exact,14,21,3,4,7.35,ok
house_of_graphs_0058,.,kolman,14,36,8,14,0.01,ok
house_of_graphs_0058,.,okamoto_exact,14,36,8,12,6.68,ok
house_of_graphs_0078,.,kolman,19,53,6,17,0.19,ok
house_of_graphs_0078,.,okamoto_exact,19,53,6,13,5297.13,ok
house_of_graphs_0098,.,kolman,19,55,6,19,0.19,ok
house_of_graphs_0098,.,okamoto_exact,19,55,6,14,5049.8,ok
house_of_graphs_0118,.,kolman,19,62,7,23,0.79,ok
house_of_graphs_0118,.,okamoto_exact,19,62,7,15,6425.03,ok
house_of_graphs_0138,.,kolman,19,70,9,28,0.18,ok
house_of_graphs_0138,.,okamoto_exact,19,70,9,13,5359.18,ok
house_of_graphs_0158,.,kolman,19,37,4,10,0.3,ok
house_of_graphs_0158,.,okamoto_exact,19,37,4,9,2695.76,ok
house_of_graphs_0178,.,kolman,16,30,5,10,0.02,ok
house_of_graphs_0178,.,okamoto_exact,16,30,5,7,98.07,ok
house_of_graphs_0198,.,kolman,19,36,5,8,0.13,ok
house_of_graphs_0198,.,okamoto_exact,19,36,5,7,2799.69,ok
house_of_graphs_0218,.,kolman,18,30,5,9,0.07,ok
house_of_graphs_0218,.,okamoto_exact,18,30,5,6,768.15,ok
house_of_graphs_0238,.,kolman,19,31,6,7,0.2,ok
house_of_graphs_0238,.,okamoto_exact,19,31,6,5,2813.28,ok
house_of_graphs_0258,.,kolman,19,30,4,9,0.27,ok
house_of_graphs_0258,.,okamoto_exact,19,30,4,6,2219.54,ok
house_of_graphs_0278,.,kolman,19,32,6,8,0.22,ok
house_of_graphs_0278,.,okamoto_exact,19,32,6,6,2226.19,ok
house_of_graphs_0298,.,kolman,17,16,4,1,0.0,ok
house_of_graphs_0298,.,okamoto_exact,17,16,4,1,273.81,ok
house_of_graphs_0318,.,kolman,18,27,3,6,0.08,ok
house_of_graphs_0318,.,okamoto_exact,18,27,3,5,820.23,ok
house_of_graphs_0338,.,kolman,17,41,5,14,0.03,ok
house_of_graphs_0338,.,okamoto_exact,17,41,5,11,265.84,ok
house_of_graphs_0358,.,kolman,14,13,3,1,0.07,ok
house_of_graphs_0358,.,okamoto_exact,14,13,3,1,6.56,ok
house_of_graphs_0378,.,kolman,17,22,4,3,0.08,ok
house_of_graphs_0378,.,okamoto_exact,17,22,4,3,261.86,ok
house_of_graphs_0398,.,kolman,17,68,8,20,0.05,ok
house_of_graphs_0398,.,okamoto_exact,17,68,8,14,217.61,ok
house_of_graphs_0418,.,kolman,16,40,5,11,0.04,ok
house_of_graphs_0418,.,okamoto_exact,16,40,5,10,92.67,ok
house_of_graphs_0438,.,kolman,18,27,3,5,0.08,ok
house_of_graphs_0438,.,okamoto_exact,18,27,3,4,980.65,ok
house_of_graphs_0458,.,kolman,16,24,3,6,0.05,ok
house_of_graphs_0458,.,okamoto_exact,16,24,3,4,80.37,ok
house_of_graphs_0478,.,kolman,18,44,10,10,0.08,ok
house_of_graphs_0478,.,okamoto_exact,18,44,10,9,1001.04,ok
house_of_graphs_0498,.,kolman,19,46,11,11,0.32,ok
house_of_graphs_0498,.,okamoto_exact,19,46,11,9,5458.13,ok
house_of_graphs_0518,.,kolman,19,44,9,10,0.39,ok
house_of_graphs_0518,.,okamoto_exact,19,44,9,7,5432.24,ok
house_of_graphs_0538,.,kolman,19,45,11,11,0.21,ok
house_of_graphs_0538,.,okamoto_exact,19,45,11,6,5040.88,ok
house_of_graphs_0558,.,kolman,19,45,9,10,0.28,ok
house_of_graphs_0558,.,okamoto_exact,19,45,9,7,5604.16,ok
house_of_graphs_0578,.,kolman,19,44,9,9,0.17,ok
house_of_graphs_0578,.,okamoto_exact,19,44,9,6,2671.85,ok
house_of_graphs_0598,.,kolman,19,45,9,9,0.18,ok
house_of_graphs_0598,.,okamoto_exact,19,45,9,7,2678.2,ok
house_of_graphs_0618,.,kolman,19,46,9,10,0.18,ok
house_of_graphs_0618,.,okamoto_exact,19,46,9,7,5425.75,ok
house_of_graphs_0638,.,kolman,19,45,10,10,0.3,ok
house_of_graphs_0638,.,okamoto_exact,19,45,10,6,4537.07,ok
house_of_graphs_0658,.,kolman,19,44,8,9,0.29,ok
house_of_graphs_0658,.,okamoto_exact,19,44,8,7,5340.81,ok
house_of_graphs_0678,.,kolman,19,47,10,12,0.28,ok
house_of_graphs_0678,.,okamoto_exact,19,47,10,9,5366.85,ok
house_of_graphs_0698,.,kolman,19,45,9,10,0.16,ok
house_of_graphs_0698,.,okamoto_exact,19,45,9,8,2778.02,ok
house_of_graphs_0718,.,kolman,19,45,9,9,0.18,ok
house_of_graphs_0718,.,okamoto_exact,19,45,9,7,3138.88,ok
house_of_graphs_0738,.,kolman,19,47,12,14,0.28,ok
house_of_graphs_0738,.,okamoto_exact,19,47,12,9,5365.9,ok
house_of_graphs_0758,.,kolman,19,44,9,11,0.28,ok
house_of_graphs_0758,.,okamoto_exact,19,44,9,6,5567.62,ok
house_of_graphs_0778,.,kolman,19,45,9,9,0.15,ok
house_of_graphs_0778,.,okamoto_exact,19,45,9,7,3509.75,ok
house_of_graphs_0798,.,kolman,19,47,10,12,0.13,ok
house_of_graphs_0798,.,okamoto_exact,19,47,10,8,3204.77,ok
house_of_graphs_0818,.,kolman,19,45,8,10,0.27,ok
house_of_graphs_0818,.,okamoto_exact,19,45,8,8,5442.06,ok
house_of_graphs_0838,.,kolman,19,48,11,12,0.18,ok
house_of_graphs_0838,.,okamoto_exact,19,48,11,10,5432.15,ok
house_of_graphs_0858,.,kolman,19,44,9,11,0.27,ok
house_of_graphs_0858,.,okamoto_exact,19,44,9,7,5522.96,ok
house_of_graphs_0878,.,kolman,19,46,9,10,0.28,ok
house_of_graphs_0878,.,okamoto_exact,19,46,9,8,5425.35,ok
house_of_graphs_0898,.,kolman,17,23,4,6,0.03,ok
house_of_graphs_0898,.,okamoto_exact,17,23,4,4,272.3,ok
house_of_graphs_0918,.,kolman,18,25,4,7,0.07,ok
house_of_graphs_0918,.,okamoto_exact,18,25,4,5,1055.89,ok
house_of_graphs_0938,.,kolman,18,24,4,6,0.11,ok
house_of_graphs_0938,.,okamoto_exact,18,24,4,4,873.66,ok
house_of_graphs_0958,.,kolman,18,27,5,8,0.07,ok
house_of_graphs_0958,.,okamoto_exact,18,27,5,5,1075.47,ok
house_of_graphs_0978,.,kolman,18,25,4,7,0.11,ok
house_of_graphs_0978,.,okamoto_exact,18,25,4,5,1050.61,ok
house_of_graphs_0998,.,kolman,18,25,4,6,0.07,ok
house_of_graphs_0998,.,okamoto_exact,18,25,4,5,1003.69,ok
house_of_graphs_1018,.,kolman,18,25,4,6,0.11,ok
house_of_graphs_1018,.,okamoto_exact,18,25,4,5,1001.47,ok
house_of_graphs_1038,.,kolman,18,26,4,9,0.07,ok
house_of_graphs_1038,.,okamoto_exact,18,26,4,6,978.36,ok
house_of_graphs_1058,.,kolman,18,24,4,6,0.12,ok
house_of_graphs_1058,.,okamoto_exact,18,24,4,4,858.7,ok
house_of_graphs_1078,.,kolman,18,26,4,8,0.1,ok
house_of_graphs_1078,.,okamoto_exact,18,26,4,5,1034.79,ok
house_of_graphs_1098,.,kolman,18,26,4,8,0.11,ok
house_of_graphs_1098,.,okamoto_exact,18,26,4,5,1022.3,ok
house_of_graphs_1118,.,kolman,18,24,4,7,0.07,ok
house_of_graphs_1118,.,okamoto_exact,18,24,4,5,1007.36,ok
house_of_graphs_1138,.,kolman,18,26,4,7,0.11,ok
house_of_graphs_1138,.,okamoto_exact,18,26,4,5,1021.32,ok
house_of_graphs_1158,.,kolman,18,27,4,7,0.11,ok
house_of_graphs_1158,.,okamoto_exact,18,27,4,6,992.68,ok
house_of_graphs_1178,.,kolman,18,27,5,7,0.07,ok
house_of_graphs_1178,.,okamoto_exact,18,27,5,5,983.43,ok
house_of_graphs_1198,.,kolman,18,27,5,7,0.15,ok
house_of_graphs_1198,.,okamoto_exact,18,27,5,5,1012.5,ok
house_of_graphs_1218,.,kolman,18,24,4,6,0.11,ok
house_of_graphs_1218,.,okamoto_exact,18,24,4,5,1034.05,ok
house_of_graphs_1238,.,kolman,18,25,4,5,0.11,ok
house_of_graphs_1238,.,okamoto_exact,18,25,4,5,1021.11,ok
house_of_graphs_1258,.,kolman,18,25,4,7,0.08,ok
house_of_graphs_1258,.,okamoto_exact,18,25,4,5,1016.02,ok
house_of_graphs_1278,.,kolman,14,22,4,4,0.04,ok
house_of_graphs_1278,.,okamoto_exact,14,22,4,4,7.86,ok
house_of_graphs_1298,.,kolman,19,38,4,6,0.12,ok
house_of_graphs_1298,.,okamoto_exact,19,38,4,6,2496.51,ok
house_of_graphs_1318,.,kolman,17,51,6,12,0.04,ok
house_of_graphs_1318,.,okamoto_exact,17,51,6,10,262.62,ok
house_of_graphs_1338,.,kolman,16,24,3,5,0.07,ok
house_of_graphs_1338,.,okamoto_exact,16,24,3,4,79.88,ok
house_of_graphs_1358,.,kolman,16,54,11,21,0.03,ok
house_of_graphs_1358,.,okamoto_exact,16,54,11,12,89.95,ok
house_of_graphs_1378,.,kolman,19,74,14,20,0.18,ok
house_of_graphs_1378,.,okamoto_exact,19,74,14,14,6230.98,ok
house_of_graphs_1398,.,kolman,19,79,11,24,0.12,ok
house_of_graphs_1398,.,okamoto_exact,19,79,11,16,2896.7,ok
house_of_graphs_1418,.,kolman,15,30,4,12,0.01,ok
house_of_graphs_1418,.,okamoto_exact,15,30,4,8,21.29,ok
house_of_graphs_1438,.,kolman,18,28,4,8,0.07,ok
house_of_graphs_1438,.,okamoto_exact,18,28,4,6,767.39,ok
house_of_graphs_1458,.,kolman,16,56,7,24,0.05,ok
house_of_graphs_1458,.,okamoto_exact,16,56,7,17,55.95,ok
house_of_graphs_1478,.,kolman,18,144,16,72,0.09,ok
house_of_graphs_1478,.,okamoto_exact,18,144,16,30,473.09,ok
house_of_graphs_1498,.,kolman,16,24,3,7,0.17,ok
house_of_graphs_1498,.,okamoto_exact,16,24,3,5,77.52,ok
house_of_graphs_1518,.,kolman,18,117,13,52,0.08,ok
house_of_graphs_1518,.,okamoto_exact,18,117,13,24,569.22,ok
house_of_graphs_1538,.,kolman,16,24,3,7,0.18,ok
house_of_graphs_1538,.,okamoto_exact,16,24,3,5,83.93,ok
house_of_graphs_1558,.,kolman,18,18,3,2,0.08,ok
house_of_graphs_1558,.,okamoto_exact,18,18,3,2,925.04,ok
house_of_graphs_1578,.,kolman,16,32,4,10,0.05,ok
house_of_graphs_1578,.,okamoto_exact,16,32,4,8,75.84,ok
house_of_graphs_1598,.,kolman,18,36,4,12,0.08,ok
house_of_graphs_1598,.,okamoto_exact,18,36,4,10,627.39,ok
house_of_graphs_1618,.,kolman,19,28,3,6,0.17,ok
house_of_graphs_1618,.,okamoto_exact,19,28,3,5,2574.01,ok
house_of_graphs_1638,.,kolman,19,33,6,10,0.27,ok
house_of_graphs_1638,.,okamoto_exact,19,33,6,7,5173.63,ok
house_of_graphs_1658,.,kolman,19,30,6,7,0.17,ok
house_of_graphs_1658,.,okamoto_exact,19,30,6,5,2557.96,ok
house_of_graphs_1678,.,kolman,15,35,7,12,0.01,ok
house_of_graphs_1678,.,okamoto_exact,15,35,7,7,32.11,ok
house_of_graphs_1698,.,kolman,18,54,6,22,0.07,ok
house_of_graphs_1698,.,okamoto_exact,18,54,6,14,720.96,ok
house_of_graphs_1718,.,kolman,18,48,6,14,0.07,ok
house_of_graphs_1718,.,okamoto_exact,18,48,6,12,1028.51,ok
house_of_graphs_1738,.,kolman,14,21,3,5,0.06,ok
house_of_graphs_1738,.,okamoto_exact,14,21,3,4,8.51,ok
house_of_graphs_1758,.,kolman,16,30,8,8,0.15,ok
house_of_graphs_1758,.,okamoto_exact,16,30,8,6,82.24,ok
house_of_graphs_1778,.,kolman,15,56,8,27,0.02,ok
house_of_graphs_1778,.,okamoto_exact,15,56,8,13,22.41,ok
house_of_graphs_1798,.,kolman,17,66,11,33,0.04,ok
house_of_graphs_1798,.,okamoto_exact,17,66,11,15,247.52,ok
house_of_graphs_1818,.,kolman,19,90,10,44,0.16,ok
house_of_graphs_1818,.,okamoto_exact,19,90,10,17,1723.67,ok
house_of_graphs_1838,.,kolman,17,36,8,12,0.04,ok
house_of_graphs_1838,.,okamoto_exact,17,36,8,6,303.33,ok
house_of_graphs_1858,.,kolman,18,22,3,5,0.09,ok
house_of_graphs_1858,.,okamoto_exact,18,22,3,4,865.94,ok
house_of_graphs_1878,.,kolman,15,26,6,9,0.01,ok
house_of_graphs_1878,.,okamoto_exact,15,26,6,6,30.31,ok
house_of_graphs_1898,.,kolman,18,31,4,9,0.09,ok
house_of_graphs_1898,.,okamoto_exact,18,31,4,6,1023.28,ok
house_of_graphs_1918,.,kolman,17,0,0,,,invalid_graph
house_of_graphs_1918,.,okamoto_exact,17,0,0,,,invalid_graph
house_of_graphs_1938,.,kolman,16,48,6,14,0.02,ok
house_of_graphs_1938,.,okamoto_exact,16,48,6,12,78.05,ok
house_of_graphs_1958,.,kolman,16,32,4,8,0.02,ok
house_of_graphs_1958,.,okamoto_exact,16,32,4,8,74.89,ok
house_of_graphs_1978,.,kolman,14,21,4,5,0.02,ok
house_of_graphs_1978,.,okamoto_exact,14,21,4,4,9.72,ok
house_of_graphs_0019,.,kolman,14,13,2,1,0.0,ok
house_of_graphs_0019,.,okamoto_exact,14,13,2,1,6.9,ok
house_of_graphs_0039,.,kolman,14,21,3,6,0.01,ok
house_of_graphs_0039,.,okamoto_exact,14,21,3,5,7.51,ok
house_of_graphs_0059,.,kolman,16,27,5,8,0.02,ok
house_of_graphs_0059,.,okamoto_exact,16,27,5,6,94.26,ok
house_of_graphs_0079,.,kolman,19,50,9,15,0.12,ok
house_of_graphs_0079,.,okamoto_exact,19,50,9,9,2659.61,ok
house_of_graphs_0099,.,kolman,19,54,6,21,0.19,ok
house_of_graphs_0099,.,okamoto_exact,19,54,6,13,5355.79,ok
house_of_graphs_0119,.,kolman,19,73,8,32,0.19,ok
house_of_graphs_0119,.,okamoto_exact,19,73,8,18,3718.72,ok
house_of_graphs_0139,.,kolman,19,73,8,32,0.67,ok
house_of_graphs_0139,.,okamoto_exact,19,73,8,18,4329.31,ok
house_of_graphs_0159,.,kolman,19,25,4,,,invalid_graph
house_of_graphs_0159,.,okamoto_exact,19,25,4,,,invalid_graph
house_of_graphs_0179,.,kolman,16,30,4,8,0.02,ok
house_of_graphs_0179,.,okamoto_exact,16,30,4,8,68.04,ok
house_of_graphs_0199,.,kolman,19,36,6,9,0.28,ok
house_of_graphs_0199,.,okamoto_exact,19,36,6,6,4436.34,ok
house_of_graphs_0219,.,kolman,18,30,5,7,0.07,ok
house_of_graphs_0219,.,okamoto_exact,18,30,5,6,789.03,ok
house_of_graphs_0239,.,kolman,19,32,6,9,0.4,ok
house_of_graphs_0239,.,okamoto_exact,19,32,6,6,4280.4,ok
house_of_graphs_0259,.,kolman,19,33,6,12,0.22,ok
house_of_graphs_0259,.,okamoto_exact,19,33,6,8,3237.66,ok
house_of_graphs_0279,.,kolman,19,34,6,9,0.19,ok
house_of_graphs_0279,.,okamoto_exact,19,34,6,6,4303.07,ok
house_of_graphs_0299,.,kolman,16,15,3,1,0.0,ok
house_of_graphs_0299,.,okamoto_exact,16,15,3,1,85.12,ok
house_of_graphs_0319,.,kolman,18,27,3,6,0.07,ok
house_of_graphs_0319,.,okamoto_exact,18,27,3,5,808.79,ok
house_of_graphs_0339,.,kolman,16,15,3,1,0.0,ok
house_of_graphs_0339,.,okamoto_exact,16,15,3,1,0.0,ok
house_of_graphs_0359,.,kolman,14,13,3,1,0.0,ok
house_of_graphs_0359,.,okamoto_exact,14,13,3,1,0.0,ok
house_of_graphs_0379,.,kolman,16,15,3,1,0.07,ok
house_of_graphs_0379,.,okamoto_exact,16,15,3,1,0.0,ok
house_of_graphs_0399,.,kolman,18,72,8,20,0.07,ok
house_of_graphs_0399,.,okamoto_exact,18,72,8,12,814.91,ok
house_of_graphs_0419,.,kolman,15,13,3,,,invalid_graph
house_of_graphs_0419,.,okamoto_exact,15,13,3,,,invalid_graph
house_of_graphs_0439,.,kolman,18,27,3,7,0.18,ok
house_of_graphs_0439,.,okamoto_exact,18,27,3,6,797.29,ok
house_of_graphs_0459,.,kolman,16,24,3,6,0.06,ok
house_of_graphs_0459,.,okamoto_exact,16,24,3,4,79.03,ok
house_of_graphs_0479,.,kolman,18,41,8,9,0.08,ok
house_of_graphs_0479,.,okamoto_exact,18,41,8,7,977.32,ok
house_of_graphs_0499,.,kolman,19,44,10,11,0.17,ok
house_of_graphs_0499,.,okamoto_exact,19,44,10,6,2758.47,ok
house_of_graphs_0519,.,kolman,19,45,10,11,0.18,ok
house_of_graphs_0519,.,okamoto_exact,19,45,10,8,2816.71,ok
house_of_graphs_0539,.,kolman,19,45,10,10,0.29,ok
house_of_graphs_0539,.,okamoto_exact,19,45,10,7,5452.58,ok
house_of_graphs_0559,.,kolman,19,46,10,10,0.32,ok
house_of_graphs_0559,.,okamoto_exact,19,46,10,8,5618.14,ok
house_of_graphs_0579,.,kolman,19,45,9,9,0.18,ok
house_of_graphs_0579,.,okamoto_exact,19,45,9,7,3000.69,ok
house_of_graphs_0599,.,kolman,19,46,10,10,0.13,ok
house_of_graphs_0599,.,okamoto_exact,19,46,10,8,3040.94,ok
house_of_graphs_0619,.,kolman,19,47,10,10,0.18,ok
house_of_graphs_0619,.,okamoto_exact,19,47,10,8,5565.37,ok
house_of_graphs_0639,.,kolman,19,46,11,11,0.2,ok
house_of_graphs_0639,.,okamoto_exact,19,46,11,7,5379.6,ok
house_of_graphs_0659,.,kolman,19,45,9,10,0.28,ok
house_of_graphs_0659,.,okamoto_exact,19,45,9,8,5405.27,ok
house_of_graphs_0679,.,kolman,19,46,9,10,0.3,ok
house_of_graphs_0679,.,okamoto_exact,19,46,9,8,4963.79,ok
house_of_graphs_0699,.,kolman,19,46,9,11,0.22,ok
house_of_graphs_0699,.,okamoto_exact,19,46,9,7,3389.18,ok
house_of_graphs_0719,.,kolman,19,46,10,10,0.17,ok
house_of_graphs_0719,.,okamoto_exact,19,46,10,8,2647.96,ok
house_of_graphs_0739,.,kolman,19,46,9,10,0.12,ok
house_of_graphs_0739,.,okamoto_exact,19,46,9,8,2882.3,ok
house_of_graphs_0759,.,kolman,19,45,10,12,0.23,ok
house_of_graphs_0759,.,okamoto_exact,19,45,10,7,2998.52,ok
house_of_graphs_0779,.,kolman,19,44,10,11,0.29,ok
house_of_graphs_0779,.,okamoto_exact,19,44,10,6,5389.28,ok
house_of_graphs_0799,.,kolman,19,45,8,10,0.2,ok
house_of_graphs_0799,.,okamoto_exact,19,45,8,8,3105.17,ok
house_of_graphs_0819,.,kolman,19,46,9,10,0.19,ok
house_of_graphs_0819,.,okamoto_exact,19,46,9,9,5625.12,ok
house_of_graphs_0839,.,kolman,19,45,9,11,0.29,ok
house_of_graphs_0839,.,okamoto_exact,19,45,9,8,5526.76,ok
house_of_graphs_0859,.,kolman,19,45,10,11,0.4,ok
house_of_graphs_0859,.,okamoto_exact,19,45,10,7,6163.38,ok
house_of_graphs_0879,.,kolman,18,36,4,10,0.07,ok
house_of_graphs_0879,.,okamoto_exact,18,36,4,8,786.49,ok
house_of_graphs_0899,.,kolman,17,24,4,8,0.08,ok
house_of_graphs_0899,.,okamoto_exact,17,24,4,5,333.41,ok
house_of_graphs_0919,.,kolman,18,25,4,6,0.09,ok
house_of_graphs_0919,.,okamoto_exact,18,25,4,4,855.55,ok
house_of_graphs_0939,.,kolman,18,25,4,7,0.07,ok
house_of_graphs_0939,.,okamoto_exact,18,25,4,5,987.78,ok
house_of_graphs_0959,.,kolman,18,26,4,8,0.11,ok
house_of_graphs_0959,.,okamoto_exact,18,26,4,5,999.99,ok
house_of_graphs_0979,.,kolman,18,26,4,6,0.07,ok
house_of_graphs_0979,.,okamoto_exact,18,26,4,5,1020.93,ok
house_of_graphs_0999,.,kolman,18,26,4,6,0.1,ok
house_of_graphs_0999,.,okamoto_exact,18,26,4,5,1025.13,ok
house_of_graphs_1019,.,kolman,18,26,4,8,0.07,ok
house_of_graphs_1019,.,okamoto_exact,18,26,4,5,1060.31,ok
house_of_graphs_1039,.,kolman,18,26,4,6,0.1,ok
house_of_graphs_1039,.,okamoto_exact,18,26,4,5,847.06,ok
house_of_graphs_1059,.,kolman,18,24,4,5,0.1,ok
